2020-06-07 21:06:58,454 INFO [main] org.apache.hadoop.metrics2.impl.MetricsConfig: loaded properties from hadoop-metrics2.properties
2020-06-07 21:06:58,594 INFO [main] org.apache.hadoop.metrics2.impl.MetricsSystemImpl: Scheduled snapshot period at 10 second(s).
2020-06-07 21:06:58,594 INFO [main] org.apache.hadoop.metrics2.impl.MetricsSystemImpl: MapTask metrics system started
2020-06-07 21:06:58,615 INFO [main] org.apache.hadoop.mapred.YarnChild: Executing with tokens:
2020-06-07 21:06:58,615 INFO [main] org.apache.hadoop.mapred.YarnChild: Kind: mapreduce.job, Service: job_1591578330124_0001, Ident: (org.apache.hadoop.mapreduce.security.token.JobTokenIdentifier@2d020ab5)
2020-06-07 21:06:58,849 INFO [main] org.apache.hadoop.mapred.YarnChild: Sleeping for 0ms before retrying again. Got null now.
2020-06-07 21:06:59,355 INFO [main] org.apache.hadoop.mapred.YarnChild: mapreduce.cluster.local.dir for child: /tmp/hadoop-root/nm-local-dir/usercache/root/appcache/application_1591578330124_0001
2020-06-07 21:07:00,043 INFO [main] org.apache.hadoop.conf.Configuration.deprecation: session.id is deprecated. Instead, use dfs.metrics.session-id
2020-06-07 21:07:01,338 INFO [main] org.apache.hadoop.mapreduce.lib.output.FileOutputCommitter: File Output Committer Algorithm version is 1
2020-06-07 21:07:01,375 INFO [main] org.apache.hadoop.mapred.Task:  Using ResourceCalculatorProcessTree : [ ]
2020-06-07 21:07:02,350 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 12846)
2020-06-07 21:07:02,350 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 11281)
2020-06-07 21:07:02,350 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 8806)
2020-06-07 21:07:02,351 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 12846)
2020-06-07 21:07:02,351 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 3848)
2020-06-07 21:07:02,351 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 4081)
2020-06-07 21:07:02,351 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 11281)
2020-06-07 21:07:02,352 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 4485)
2020-06-07 21:07:02,352 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 5234)
2020-06-07 21:07:02,352 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 3616)
2020-06-07 21:07:02,352 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 7771)
2020-06-07 21:07:02,352 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 23338)
2020-06-07 21:07:02,353 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 12846)
2020-06-07 21:07:02,353 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 12846)
2020-06-07 21:07:02,353 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 8820)
2020-06-07 21:07:02,353 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 6816)
2020-06-07 21:07:02,353 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (lj1125.inktomisearch.com, 209)
2020-06-07 21:07:02,354 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 11314)
2020-06-07 21:07:02,354 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 12846)
2020-06-07 21:07:02,354 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (d207-6-9-183.bchsia.telus.net, 3095)
2020-06-07 21:07:02,354 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (d207-6-9-183.bchsia.telus.net, 3810)
2020-06-07 21:07:02,355 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 6948)
2020-06-07 21:07:02,355 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 12846)
2020-06-07 21:07:02,355 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (d207-6-9-183.bchsia.telus.net, 3376)
2020-06-07 21:07:02,358 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 3584)
2020-06-07 21:07:02,358 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 4548)
2020-06-07 21:07:02,358 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 6345)
2020-06-07 21:07:02,359 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 4449)
2020-06-07 21:07:02,359 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 12846)
2020-06-07 21:07:02,359 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 25416)
2020-06-07 21:07:02,360 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 4308)
2020-06-07 21:07:02,360 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 3544)
2020-06-07 21:07:02,360 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 12846)
2020-06-07 21:07:02,364 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 11284)
2020-06-07 21:07:02,365 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 27248)
2020-06-07 21:07:02,365 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 12846)
2020-06-07 21:07:02,365 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 5967)
2020-06-07 21:07:02,366 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 3596)
2020-06-07 21:07:02,366 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 12846)
